cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret
OVCAR-8,ours_no_m+zero,8,125066.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-93.2300033569336,0.0
OVCAR-8,ours_no_gate+zero,8,740.0,3053.0,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,66.25000381469727
MDA-MB-231/ATCC,sphere_linear_curve,0,24559.0,721517.0,9.999999974752427e-07,1.0000000116860974e-07,-44.040000915527344,49.93000030517578
MDA-MB-231/ATCC,deep_ensemble_curve,0,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deepsets_curve,0,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,0,14229.0,279836.0,3.000000106112566e-06,5.000000058430487e-08,37.13899993896485,131.10900115966797
MDA-MB-231/ATCC,flat_matern_curve,0,125973.0,369100.0,3.000000106112566e-07,6.999999868639861e-08,22.93000030517578,116.9000015258789
MDA-MB-231/ATCC,ours_no_m+zero,0,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,ours_no_gate+zero,0,71423.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,18.52400016784668,112.4940013885498
MDA-MB-231/ATCC,sphere_linear_curve,1,673596.0,754143.0,9.999999717180683e-10,9.99999993922529e-09,-91.68000030517578,2.290000915527344
MDA-MB-231/ATCC,deep_ensemble_curve,1,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deepsets_curve,1,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,1,608210.0,761432.0,9.99999993922529e-09,5.000000058430487e-08,10.961999893188477,104.9320011138916
MDA-MB-231/ATCC,flat_matern_curve,1,226080.0,761432.0,4.999999969612645e-09,4.999999969612645e-09,25.874000549316406,119.84400177001952
MDA-MB-231/ATCC,ours_no_m+zero,1,141540.0,754143.0,4.999999873689376e-06,9.99999993922529e-09,-74.94300079345703,19.027000427246097
MDA-MB-231/ATCC,ours_no_gate+zero,1,606869.0,761432.0,1.0000000116860974e-07,5.000000058430487e-08,16.195999145507812,110.16600036621094
MDA-MB-231/ATCC,sphere_linear_curve,2,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deep_ensemble_curve,2,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deepsets_curve,2,718781.0,754143.0,1.999999987845058e-08,9.99999993922529e-09,-59.130001068115234,34.84000015258789
MDA-MB-231/ATCC,flat_matern_identity,2,752.0,141540.0,9.999999747378752e-06,4.999999873689376e-06,26.26499938964844,120.23500061035156
MDA-MB-231/ATCC,flat_matern_curve,2,226080.0,761432.0,4.999999969612645e-09,4.999999969612645e-09,25.874000549316406,119.84400177001952
MDA-MB-231/ATCC,ours_no_m+zero,2,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,ours_no_gate+zero,2,719345.0,761432.0,3.000000106112566e-07,5.000000058430487e-08,15.802000045776367,109.77200126647948
MDA-MB-231/ATCC,sphere_linear_curve,3,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deep_ensemble_curve,3,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deepsets_curve,3,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,3,226080.0,246131.0,1.0000000116860974e-07,1.9999999494757503e-05,-29.010000228881836,64.96000099182129
MDA-MB-231/ATCC,flat_matern_curve,3,752.0,123127.0,3.000000106112566e-06,5.000000058430487e-08,-4.269999980926514,89.70000123977661
MDA-MB-231/ATCC,ours_no_m+zero,3,606869.0,713563.0,1.0000000116860974e-07,9.999999747378752e-05,-10.93299961090088,83.03700160980225
MDA-MB-231/ATCC,ours_no_gate+zero,3,752.0,226080.0,9.999999747378752e-06,5.000000058430487e-08,40.737998962402344,134.70800018310547
MDA-MB-231/ATCC,sphere_linear_curve,4,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deep_ensemble_curve,4,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deepsets_curve,4,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,4,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,flat_matern_curve,4,102816.0,754143.0,2.999999892949745e-08,9.99999993922529e-09,-92.27999877929688,1.69000244140625
MDA-MB-231/ATCC,ours_no_m+zero,4,27640.0,754143.0,7.000000135093387e-09,9.99999993922529e-09,-80.41999816894531,13.550003051757812
MDA-MB-231/ATCC,ours_no_gate+zero,4,27640.0,754143.0,7.000000135093387e-09,9.99999993922529e-09,-80.41999816894531,13.550003051757812
MDA-MB-231/ATCC,sphere_linear_curve,5,24559.0,226080.0,9.999999974752427e-07,1.0000000116860974e-07,-77.33000183105469,16.639999389648438
MDA-MB-231/ATCC,deep_ensemble_curve,5,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deepsets_curve,5,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,5,409962.0,681239.0,1.9999999949504854e-06,3.000000106112566e-07,-82.02999877929688,11.94000244140625
MDA-MB-231/ATCC,flat_matern_curve,5,24559.0,226080.0,9.999999974752427e-07,1.0000000116860974e-07,-77.33000183105469,16.639999389648438
MDA-MB-231/ATCC,ours_no_m+zero,5,119875.0,681239.0,1.9999999494757503e-05,3.000000106112566e-07,-87.20999908447266,6.760002136230469
MDA-MB-231/ATCC,ours_no_gate+zero,5,755.0,681239.0,1.9999999949504854e-06,3.000000026176508e-09,8.260000228881836,102.23000144958496
MDA-MB-231/ATCC,sphere_linear_curve,6,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deep_ensemble_curve,6,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deepsets_curve,6,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,6,14229.0,24559.0,3.000000106112566e-06,9.999999974752427e-07,-53.7599983215332,40.21000289916992
MDA-MB-231/ATCC,flat_matern_curve,6,125973.0,737754.0,5.99999978589949e-08,9.999999747378752e-06,25.70599937438965,119.67600059509276
MDA-MB-231/ATCC,ours_no_m+zero,6,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,ours_no_gate+zero,6,125973.0,737754.0,5.99999978589949e-08,9.999999747378752e-06,25.70599937438965,119.67600059509276
MDA-MB-231/ATCC,sphere_linear_curve,7,82151.0,713563.0,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,39.42900085449219
MDA-MB-231/ATCC,deep_ensemble_curve,7,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deepsets_curve,7,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,7,82151.0,713563.0,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,39.42900085449219
MDA-MB-231/ATCC,flat_matern_curve,7,82151.0,713563.0,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,39.42900085449219
MDA-MB-231/ATCC,ours_no_m+zero,7,82151.0,713563.0,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,39.42900085449219
MDA-MB-231/ATCC,ours_no_gate+zero,7,82151.0,713563.0,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,39.42900085449219
MDA-MB-231/ATCC,sphere_linear_curve,8,125973.0,226080.0,3.000000106112566e-07,1.0000000116860974e-07,-23.86000061035156,70.11000061035156
MDA-MB-231/ATCC,deep_ensemble_curve,8,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,deepsets_curve,8,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,flat_matern_identity,8,92859.0,719276.0,6.000000212225132e-06,3.999999989900971e-06,15.40999984741211,109.38000106811523
MDA-MB-231/ATCC,flat_matern_curve,8,92859.0,719276.0,6.000000212225132e-06,3.999999989900971e-06,15.40999984741211,109.38000106811523
MDA-MB-231/ATCC,ours_no_m+zero,8,681239.0,754143.0,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,0.0100021362304687
MDA-MB-231/ATCC,ours_no_gate+zero,8,92859.0,719276.0,6.000000212225132e-06,4.0000000467443897e-07,39.029998779296875,133.0
MDA-MB-231/ATCC,sphere_linear_curve,9,24559.0,743414.0,9.999999974752427e-07,4.999999873689376e-06,-36.790000915527344,57.18000030517578
MDA-MB-231/ATCC,deep_ensemble_curve,9,102816.0,754143.0,3.000000106112566e-06,9.99999993922529e-09,-93.97000122070312,0.0
MDA-MB-231/ATCC,deepsets_curve,9,49842.0,681239.0,2.999999970665357e-10,3.000000106112566e-07,-66.5,27.470001220703125
MDA-MB-231/ATCC,flat_matern_identity,9,755.0,628503.0,1.9999999949504854e-06,3.999999975690116e-08,26.200000762939453,120.17000198364258
MDA-MB-231/ATCC,flat_matern_curve,9,92859.0,218321.0,6.000000212225132e-06,9.99999993922529e-09,32.7599983215332,126.72999954223631
MDA-MB-231/ATCC,ours_no_m+zero,9,141540.0,754143.0,4.999999873689376e-06,9.99999993922529e-09,-74.94300079345703,19.027000427246097
MDA-MB-231/ATCC,ours_no_gate+zero,9,266046.0,745750.0,4.999999873689376e-06,3.000000106112566e-07,58.15999984741211,152.13000106811523
MDA-MB-435,sphere_linear_curve,0,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,0.0
MDA-MB-435,deep_ensemble_curve,0,24559.0,266046.0,9.999999974752427e-07,5.000000058430487e-08,-90.79000091552734,2.659996032714844
MDA-MB-435,deepsets_curve,0,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,flat_matern_identity,0,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,0.0
MDA-MB-435,flat_matern_curve,0,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,0.0
MDA-MB-435,ours_no_m+zero,0,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,0,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,sphere_linear_curve,1,118218.0,747973.0,6.000000212225132e-07,2.999999892949745e-08,-83.27999877929688,10.169998168945312
MDA-MB-435,deep_ensemble_curve,1,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,deepsets_curve,1,681239.0,747973.0,2.999999892949745e-08,3.000000106112566e-07,-89.23999786376953,4.209999084472656
MDA-MB-435,flat_matern_identity,1,49842.0,753082.0,5.000000058430487e-08,4.999999873689376e-06,-78.72200012207031,14.727996826171877
MDA-MB-435,flat_matern_curve,1,118218.0,754230.0,6.000000212225132e-07,5.999999802552836e-11,3.259999990463257,96.70999693870544
MDA-MB-435,ours_no_m+zero,1,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,1,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-25.34000015258789,68.1099967956543
MDA-MB-435,sphere_linear_curve,2,32065.0,747973.0,2.0000000233721948e-07,3.000000106112566e-07,-89.5199966430664,3.930000305175781
MDA-MB-435,deep_ensemble_curve,2,761431.0,761432.0,4.999999873689376e-06,5.000000058430487e-08,-72.41100311279297,21.03899383544922
MDA-MB-435,deepsets_curve,2,681239.0,747973.0,2.999999892949745e-08,3.000000106112566e-07,-89.23999786376953,4.209999084472656
MDA-MB-435,flat_matern_identity,2,3053.0,6396.0,1.0000000116860974e-07,9.999999974752427e-07,32.75,126.1999969482422
MDA-MB-435,flat_matern_curve,2,3053.0,755986.0,9.99999993922529e-09,2.499999993688107e-07,39.48600006103515,132.93599700927734
MDA-MB-435,ours_no_m+zero,2,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,2,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-25.34000015258789,68.1099967956543
MDA-MB-435,sphere_linear_curve,3,24559.0,266046.0,9.999999974752427e-07,5.000000058430487e-08,-90.79000091552734,2.659996032714844
MDA-MB-435,deep_ensemble_curve,3,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,deepsets_curve,3,609699.0,681239.0,9.999999717180683e-10,3.000000106112566e-07,-89.2699966430664,4.180000305175781
MDA-MB-435,flat_matern_identity,3,92859.0,747599.0,6.000000212225132e-06,9.999999974752427e-07,20.229999542236328,113.67999649047852
MDA-MB-435,flat_matern_curve,3,92859.0,747599.0,6.000000212225132e-06,9.999999974752427e-07,20.229999542236328,113.67999649047852
MDA-MB-435,ours_no_m+zero,3,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,3,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,sphere_linear_curve,4,745750.0,747973.0,2.999999892949745e-08,3.000000106112566e-07,-89.86000061035156,3.589996337890625
MDA-MB-435,deep_ensemble_curve,4,745750.0,747973.0,2.999999892949745e-08,3.000000106112566e-07,-89.86000061035156,3.589996337890625
MDA-MB-435,deepsets_curve,4,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,0.0
MDA-MB-435,flat_matern_identity,4,761431.0,761432.0,4.999999873689376e-06,5.000000058430487e-08,-72.41100311279297,21.03899383544922
MDA-MB-435,flat_matern_curve,4,32065.0,747973.0,2.0000000233721948e-07,3.000000106112566e-07,-89.5199966430664,3.930000305175781
MDA-MB-435,ours_no_m+zero,4,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,4,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,sphere_linear_curve,5,67574.0,745750.0,1.0000000116860974e-07,3.000000106112566e-06,-70.27999877929688,23.169998168945312
MDA-MB-435,deep_ensemble_curve,5,24559.0,701852.0,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,0.0
MDA-MB-435,deepsets_curve,5,67574.0,628503.0,1.0000000116860974e-07,3.999999975690116e-08,-68.83000183105469,24.6199951171875
MDA-MB-435,flat_matern_identity,5,66847.0,102816.0,9.999999747378752e-06,3.000000106112566e-06,17.190000534057617,110.6399974822998
MDA-MB-435,flat_matern_curve,5,66847.0,102816.0,9.999999747378752e-06,3.000000106112566e-06,17.190000534057617,110.6399974822998
MDA-MB-435,ours_no_m+zero,5,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,5,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-25.34000015258789,68.1099967956543
MDA-MB-435,sphere_linear_curve,6,755.0,63878.0,2.0000000233721948e-07,9.999999974752427e-07,44.97999954223633,138.42999649047852
MDA-MB-435,deep_ensemble_curve,6,745750.0,747973.0,2.999999892949745e-08,3.000000106112566e-07,-89.86000061035156,3.589996337890625
MDA-MB-435,deepsets_curve,6,761431.0,761432.0,4.999999873689376e-06,5.000000058430487e-08,-72.41100311279297,21.03899383544922
MDA-MB-435,flat_matern_identity,6,67574.0,756645.0,2.999999892949745e-08,9.999999974752427e-07,-56.90700149536133,36.54299545288086
MDA-MB-435,flat_matern_curve,6,67574.0,760766.0,3.000000026176508e-09,1.9999999949504854e-06,16.058000564575195,109.50799751281738
MDA-MB-435,ours_no_m+zero,6,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,6,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-25.34000015258789,68.1099967956543
MDA-MB-435,sphere_linear_curve,7,279836.0,754143.0,4.999999987376214e-07,9.99999993922529e-09,-79.33200073242188,14.117996215820312
MDA-MB-435,deep_ensemble_curve,7,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,deepsets_curve,7,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,flat_matern_identity,7,747971.0,754143.0,2.0000000233721948e-07,9.99999993922529e-09,-61.970001220703125,31.479995727539062
MDA-MB-435,flat_matern_curve,7,32065.0,125973.0,2.0000000233721948e-07,3.000000106112566e-07,-77.63999938964844,15.80999755859375
MDA-MB-435,ours_no_m+zero,7,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,7,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,sphere_linear_curve,8,628503.0,737754.0,2.999999892949745e-08,1.0000000116860974e-07,-57.946998596191406,35.50299835205078
MDA-MB-435,deep_ensemble_curve,8,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341795,1.3199996948242188
MDA-MB-435,deepsets_curve,8,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,flat_matern_identity,8,123127.0,733504.0,4.999999987376214e-07,1.0000000116860974e-07,37.68000030517578,131.12999725341797
MDA-MB-435,flat_matern_curve,8,122819.0,606869.0,9.999999974752427e-07,9.999999974752427e-07,41.637001037597656,135.08699798583984
MDA-MB-435,ours_no_m+zero,8,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,8,740.0,755.0,1.0000000116860974e-07,1.999999987845058e-08,-25.34000015258789,68.1099967956543
MDA-MB-435,sphere_linear_curve,9,79037.0,713563.0,4.999999873689376e-05,9.999999747378752e-05,-14.484999656677246,78.96499729156494
MDA-MB-435,deep_ensemble_curve,9,122758.0,681239.0,3.999999989900971e-06,3.000000106112566e-07,-92.12999725341795,1.3199996948242188
MDA-MB-435,deepsets_curve,9,125973.0,681239.0,2.999999892949745e-08,3.000000106112566e-07,-91.73999786376952,1.7099990844726562
MDA-MB-435,flat_matern_identity,9,25154.0,753082.0,2.0000000233721948e-07,4.999999873689376e-06,25.88999938964844,119.33999633789062
MDA-MB-435,flat_matern_curve,9,226080.0,756645.0,5.000000058430487e-08,9.999999974752427e-07,42.42499923706055,135.8749961853027
MDA-MB-435,ours_no_m+zero,9,740.0,24559.0,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,1.3600006103515625
MDA-MB-435,ours_no_gate+zero,9,27640.0,754143.0,7.000000135093387e-09,9.99999993922529e-09,-62.209999084472656,31.23999786376953
PC-3,sphere_linear_curve,0,681239.0,750690.0,3.000000106112566e-07,1.0000000116860974e-07,-37.0,54.900001525878906
PC-3,deep_ensemble_curve,0,740.0,138783.0,1.0000000116860974e-07,2.0000000233721948e-07,-7.769999980926514,84.13000154495239
PC-3,deepsets_curve,0,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,0,9706.0,681239.0,4.999999987376214e-07,3.000000106112566e-07,-91.47000122070312,0.4300003051757812
PC-3,flat_matern_curve,0,681239.0,747599.0,3.000000106112566e-07,9.99999993922529e-09,-51.59000015258789,40.310001373291016
PC-3,ours_no_m+zero,0,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,ours_no_gate+zero,0,740.0,6396.0,9.99999993922529e-09,1.0000000116860974e-07,-31.86000061035156,60.040000915527344
PC-3,sphere_linear_curve,1,141540.0,715055.0,4.999999873689376e-06,1.0000000116860974e-07,47.76300048828125,139.66300201416016
PC-3,deep_ensemble_curve,1,26271.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-91.79000091552734,0.1100006103515625
PC-3,deepsets_curve,1,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,1,19893.0,279836.0,9.999999747378752e-05,4.999999987376214e-07,25.051000595092773,116.95100212097168
PC-3,flat_matern_curve,1,9706.0,701852.0,4.999999873689376e-06,9.999999974752427e-07,25.979999542236328,117.88000106811523
PC-3,ours_no_m+zero,1,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,1,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,-6.630000114440918,85.27000141143799
PC-3,sphere_linear_curve,2,9706.0,681239.0,4.999999987376214e-07,3.000000106112566e-07,-91.47000122070312,0.4300003051757812
PC-3,deep_ensemble_curve,2,369100.0,681239.0,7.000000024071085e-10,3.000000106112566e-07,-91.9000015258789,0.0
PC-3,deepsets_curve,2,125973.0,681239.0,3.000000106112566e-07,3.000000106112566e-07,-91.4499969482422,0.4500045776367187
PC-3,flat_matern_identity,2,45923.0,747973.0,5.99999978589949e-08,3.000000106112566e-07,-42.470001220703125,49.43000030517578
PC-3,flat_matern_curve,2,127716.0,747973.0,3.000000106112566e-07,2.999999892949745e-08,4.369999885559082,96.270001411438
PC-3,ours_no_m+zero,2,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,ours_no_gate+zero,2,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,-6.630000114440918,85.27000141143799
PC-3,sphere_linear_curve,3,681239.0,747599.0,3.000000106112566e-07,9.99999993922529e-09,-51.59000015258789,40.310001373291016
PC-3,deep_ensemble_curve,3,26271.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-91.79000091552734,0.1100006103515625
PC-3,deepsets_curve,3,125973.0,681239.0,3.000000106112566e-07,3.000000106112566e-07,-91.4499969482422,0.4500045776367187
PC-3,flat_matern_identity,3,92859.0,721517.0,6.000000212225132e-06,1.0000000116860974e-07,1.2599999904632568,93.16000151634216
PC-3,flat_matern_curve,3,92859.0,719345.0,6.000000212225132e-06,4.0000000467443897e-07,1.440000057220459,93.34000158309937
PC-3,ours_no_m+zero,3,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,3,740.0,6396.0,9.99999993922529e-09,1.0000000116860974e-07,-31.86000061035156,60.040000915527344
PC-3,sphere_linear_curve,4,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,deep_ensemble_curve,4,241240.0,246131.0,2.0000000233721948e-07,1.9999999494757503e-05,-43.0,48.900001525878906
PC-3,deepsets_curve,4,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,4,125066.0,608210.0,9.99999993922529e-09,9.999999974752427e-07,7.859000205993652,99.75900173187256
PC-3,flat_matern_curve,4,18509.0,24559.0,9.999999747378752e-05,9.999999974752427e-07,-25.65999984741211,66.2400016784668
PC-3,ours_no_m+zero,4,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,4,740.0,762.0,1.0000000116860974e-07,4.999999987376214e-07,-6.630000114440918,85.27000141143799
PC-3,sphere_linear_curve,5,24559.0,719627.0,9.999999974752427e-07,4.999999873689376e-06,-18.420000076293945,73.48000144958496
PC-3,deep_ensemble_curve,5,369100.0,681239.0,7.000000024071085e-10,3.000000106112566e-07,-91.9000015258789,0.0
PC-3,deepsets_curve,5,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,5,14229.0,715055.0,3.000000106112566e-06,9.999999974752427e-07,28.642000198364254,120.54200172424316
PC-3,flat_matern_curve,5,25154.0,701852.0,3.000000106112566e-07,9.999999974752427e-07,47.650001525878906,139.5500030517578
PC-3,ours_no_m+zero,5,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,5,26271.0,754143.0,9.999999747378752e-05,9.99999993922529e-09,-37.040000915527344,54.86000061035156
PC-3,sphere_linear_curve,6,19893.0,715055.0,9.999999747378752e-05,9.999999747378752e-06,21.834999084472656,113.73500061035156
PC-3,deep_ensemble_curve,6,369100.0,681239.0,7.000000024071085e-10,3.000000106112566e-07,-91.9000015258789,0.0
PC-3,deepsets_curve,6,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,6,740.0,409962.0,1.0000000116860974e-07,1.9999999949504854e-06,-15.609999656677246,76.29000186920166
PC-3,flat_matern_curve,6,63878.0,747974.0,4.999999987376214e-07,9.99999993922529e-09,54.05400085449219,145.9540023803711
PC-3,ours_no_m+zero,6,673596.0,754143.0,9.99999993922529e-09,9.99999993922529e-09,-76.30000305175781,15.599998474121094
PC-3,ours_no_gate+zero,6,740.0,1390.0,1.0000000116860974e-07,1.0000000116860974e-07,-19.56999969482422,72.33000183105469
PC-3,sphere_linear_curve,7,745750.0,754230.0,2.999999892949745e-08,5.999999802552836e-11,-6.289999961853027,85.61000156402588
PC-3,deep_ensemble_curve,7,26271.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-91.79000091552734,0.1100006103515625
PC-3,deepsets_curve,7,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,flat_matern_identity,7,241240.0,754230.0,2.0000000233721948e-07,5.999999802552836e-11,-7.150000095367432,84.75000143051147
PC-3,flat_matern_curve,7,743414.0,754230.0,5.000000058430487e-08,5.999999802552836e-11,-10.260000228881836,81.64000129699707
PC-3,ours_no_m+zero,7,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
PC-3,ours_no_gate+zero,7,745750.0,754230.0,2.999999892949745e-08,5.999999802552836e-11,-6.289999961853027,85.61000156402588
PC-3,sphere_linear_curve,8,24559.0,681239.0,9.999999974752427e-07,3.000000106112566e-07,-82.56999969482422,9.330001831054688
