dataset,cell_line,row_kind,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,final_regret,pool_optimum_percent_growth,chose_pool_optimum,best_step,n_replicates,pool_index,source_pool_index,pool_size,pool_size_full,n_init,n_iter
almanac,SNB-19,bo_selection,hamming+zero,2,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,3,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,4,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,5,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,6,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,7,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,8,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,hamming+zero,9,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,15,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,0,26980,681239,4.999999969612645e-09,3.000000106112566e-07,-84.91999816894531,0.0,-84.91999816894531,True,16,1,1318,15329,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,1,125973,681239,3.000000106112566e-07,3.000000106112566e-07,-77.77999877929688,7.1399993896484375,-84.91999816894531,False,29,1,2736,31580,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,2,681239,747973,3.000000106112566e-07,3.000000026176508e-09,-65.91000366210938,19.009994506835938,-84.91999816894531,False,23,1,3569,41468,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,3,125973,681239,3.000000106112566e-07,3.000000106112566e-07,-77.77999877929688,7.1399993896484375,-84.91999816894531,False,16,1,2736,31580,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,4,122819,606869,9.999999974752427e-07,9.999999974752427e-07,-25.790000915527344,59.12999725341797,-84.91999816894531,False,28,1,2597,30014,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,5,681239,747973,3.000000106112566e-07,3.000000026176508e-09,-65.91000366210938,19.009994506835938,-84.91999816894531,False,13,1,3569,41468,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,6,26980,681239,4.999999969612645e-09,3.000000106112566e-07,-84.91999816894531,0.0,-84.91999816894531,True,27,1,1318,15329,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,7,125973,681239,3.000000106112566e-07,3.000000106112566e-07,-77.77999877929688,7.1399993896484375,-84.91999816894531,False,26,1,2736,31580,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,8,125973,681239,3.000000106112566e-07,3.000000106112566e-07,-77.77999877929688,7.1399993896484375,-84.91999816894531,False,16,1,2736,31580,4000,46679,10,20
almanac,SNB-19,bo_selection,linear_curve,9,26980,681239,4.999999969612645e-09,3.000000106112566e-07,-84.91999816894531,0.0,-84.91999816894531,True,24,1,1318,15329,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,0,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,25,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,1,256942,754143,1.0000000116860974e-07,1.0000000116860974e-07,-64.66699981689453,20.25299835205078,-84.91999816894531,False,22,1,3198,36916,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,2,26980,681239,5.000000058430487e-08,3.000000106112566e-07,-83.4800033569336,1.4399948120117188,-84.91999816894531,False,17,1,1319,15332,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,3,740,762,1.0000000116860974e-07,4.999999987376214e-07,-47.93000030517578,36.98999786376953,-84.91999816894531,False,18,1,3,34,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,4,125973,681239,3.000000106112566e-07,3.000000106112566e-07,-77.77999877929688,7.1399993896484375,-84.91999816894531,False,11,1,2736,31580,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,5,256942,754143,1.0000000116860974e-07,1.0000000116860974e-07,-64.66699981689453,20.25299835205078,-84.91999816894531,False,12,1,3198,36916,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,6,256942,754143,1.0000000116860974e-07,1.0000000116860974e-07,-64.66699981689453,20.25299835205078,-84.91999816894531,False,12,1,3198,36916,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,7,14229,681239,3.000000106112566e-06,3.000000106112566e-07,-70.05000305175781,14.8699951171875,-84.91999816894531,False,12,1,918,10718,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,8,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,29,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,ours+zero,9,6396,681239,1.0000000116860974e-07,3.000000106112566e-07,-71.7300033569336,13.189994812011719,-84.91999816894531,False,25,1,662,7517,4000,46679,10,20
almanac,SNB-19,bo_selection,random,0,3053,745750,1.0000000116860974e-07,3.000000106112566e-06,3.3499999046325684,88.2699966430664,-84.91999816894531,False,9,1,531,5993,4000,46679,10,20
almanac,SNB-19,bo_selection,random,1,125973,747973,2.999999892949745e-08,3.000000106112566e-07,6.989999771118164,91.90999603271484,-84.91999816894531,False,10,1,2747,31775,4000,46679,10,20
almanac,SNB-19,bo_selection,random,2,26980,718781,4.999999987376214e-07,1.999999987845058e-08,9.880000114440918,94.79999542236328,-84.91999816894531,False,15,1,1328,15405,4000,46679,10,20
almanac,SNB-19,bo_selection,random,3,45388,608210,4.999999987376214e-07,9.999999974752427e-07,16.28499984741211,101.20500183105469,-84.91999816894531,False,25,1,1634,18893,4000,46679,10,20
almanac,SNB-19,bo_selection,random,4,755,608210,1.999999987845058e-08,9.999999974752427e-07,14.85200023651123,99.7719955444336,-84.91999816894531,False,11,1,280,3188,4000,46679,10,20
almanac,SNB-19,bo_selection,random,5,740,45388,3.000000106112566e-07,4.999999873689376e-06,-18.756000518798828,66.16400146484375,-84.91999816894531,False,18,1,24,178,4000,46679,10,20
almanac,SNB-19,bo_selection,random,6,226080,256942,9.99999993922529e-09,1.0000000116860974e-07,6.117000102996826,91.03699493408203,-84.91999816894531,False,3,1,3026,34838,4000,46679,10,20
almanac,SNB-19,bo_selection,random,7,45923,747973,5.99999978589949e-08,3.000000106112566e-07,-5.0,79.91999816894531,-84.91999816894531,False,28,1,1724,19820,4000,46679,10,20
almanac,SNB-19,bo_selection,random,8,92859,613327,6.000000212225132e-06,9.999999717180685e-10,-1.190000057220459,83.72999572753906,-84.91999816894531,False,9,1,2267,26071,4000,46679,10,20
almanac,SNB-19,bo_selection,random,9,226080,754143,9.999999717180685e-10,9.99999993922529e-09,-9.609999656677246,75.30999755859375,-84.91999816894531,False,5,1,3050,35192,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,0,3053,745750,1.0000000116860974e-07,3.000000106112566e-06,3.3499999046325684,88.26999807357788,-84.91999816894531,False,9,1,531,5993,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,1,125973,713563,5.999999941330714e-10,9.999999747378752e-05,14.317999839782715,99.23799800872803,-84.91999816894531,False,28,1,2741,31628,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,2,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,28,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,3,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,26,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,4,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,28,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,5,109724,713563,9.999999747378752e-05,9.999999747378752e-05,10.401000022888184,95.3209981918335,-84.91999816894531,False,28,1,2405,27926,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,6,226080,256942,9.99999993922529e-09,1.0000000116860974e-07,6.117000102996826,91.03699827194214,-84.91999816894531,False,3,1,3026,34838,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,7,606869,755986,9.999999974752427e-07,2.499999993688107e-07,-1.7029999494552612,83.21699821949005,-84.91999816894531,False,1,1,3412,39605,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,8,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,28,1,5,42,4000,46679,10,20
almanac,SNB-19,bo_selection,tanimoto+zero,9,740,1390,1.0000000116860974e-07,1.0000000116860974e-07,-51.599998474121094,33.31999969482422,-84.91999816894531,False,29,1,5,42,4000,46679,10,20
almanac,SNB-19,pool_optimum,pool_optimum,-1,26980,681239,4.999999969612645e-09,3.000000106112566e-07,-84.91999816894531,0.0,-84.91999816894531,True,-1,1,1318,15329,4000,46679,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,0,24559,279836,1.0000000116860974e-07,4.999999987376214e-07,-76.00900268554688,17.980995178222656,-93.98999786376953,False,11,1,1126,12437,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,1,24559,747599,9.999999974752427e-07,9.999999974752427e-07,-92.63999938964844,1.3499984741210938,-93.98999786376953,False,4,1,1149,12653,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,2,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,3,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,4,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,5,25154,754143,2.9999999242136255e-05,9.99999993922529e-09,-33.15999984741211,60.82999801635742,-93.98999786376953,False,10,1,1212,13472,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,6,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,7,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,8,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,act_hamming+zero,9,686673,754230,2.0000000233721948e-07,5.999999976025183e-12,-16.729999542236328,77.2599983215332,-93.98999786376953,False,7,1,3576,39752,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,0,24559,279836,1.0000000116860974e-07,4.999999987376214e-07,-76.00900268554688,17.980995178222656,-93.98999786376953,False,11,1,1126,12437,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,1,24559,747599,9.999999974752427e-07,9.999999974752427e-07,-92.63999938964844,1.3499984741210938,-93.98999786376953,False,4,1,1149,12653,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,2,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,3,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,4,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,5,25154,754143,2.9999999242136255e-05,9.99999993922529e-09,-33.15999984741211,60.82999801635742,-93.98999786376953,False,10,1,1212,13472,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,6,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,7,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,8,740,18509,1.0000000116860974e-07,9.999999974752427e-07,-6.860000133514404,87.12999773025513,-93.98999786376953,False,20,1,16,105,4000,44573,10,20
almanac,SNB-75,bo_selection,hamming+zero,9,686673,754230,2.0000000233721948e-07,5.999999976025183e-12,-16.729999542236328,77.2599983215332,-93.98999786376953,False,7,1,3576,39752,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,0,122758,246131,3.999999975690116e-08,1.9999999494757503e-05,-93.16999816894531,0.8199996948242188,-93.98999786376953,False,21,1,2550,28235,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,1,246131,719345,1.9999999494757503e-05,4.0000000467443897e-07,-92.81999969482422,1.1699981689453125,-93.98999786376953,False,20,1,3086,34163,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,2,122758,246131,3.999999975690116e-08,1.9999999494757503e-05,-93.16999816894531,0.8199996948242188,-93.98999786376953,False,19,1,2550,28235,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,3,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,25,1,784,8369,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,4,24559,719345,9.999999974752427e-07,3.999999975690116e-08,-87.55999755859375,6.430000305175781,-93.98999786376953,False,29,1,1141,12580,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,5,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,10,1,784,8369,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,6,122758,246131,3.999999975690116e-08,1.9999999494757503e-05,-93.16999816894531,0.8199996948242188,-93.98999786376953,False,27,1,2550,28235,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,7,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,19,1,784,8369,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,8,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,19,1,784,8369,4000,44573,10,20
almanac,SNB-75,bo_selection,linear_curve,9,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,23,1,784,8369,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,0,740,24559,9.99999993922529e-09,9.999999974752427e-07,-89.58999633789062,4.400001525878906,-93.98999786376953,False,29,1,19,122,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,1,24559,747599,9.999999974752427e-07,9.999999974752427e-07,-92.63999938964844,1.3499984741210938,-93.98999786376953,False,4,1,1149,12653,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,2,34462,754143,4.999999873689376e-06,9.99999993922529e-09,-51.59600067138672,42.39399719238281,-93.98999786376953,False,12,1,1543,17060,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,3,698037,761432,9.99999993922529e-09,5.000000058430487e-08,-39.895999908447266,54.093997955322266,-93.98999786376953,False,13,1,3601,40087,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,4,279836,628503,4.999999987376214e-07,2.999999892949745e-08,-57.448001861572266,36.541996002197266,-93.98999786376953,False,15,1,3216,35647,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,5,34462,754143,4.999999873689376e-06,9.99999993922529e-09,-51.59600067138672,42.39399719238281,-93.98999786376953,False,11,1,1543,17060,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,6,752,673596,9.999999974752427e-07,2.999999892949745e-08,-47.564998626708984,46.42499923706055,-93.98999786376953,False,26,1,220,2291,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,7,279836,628503,4.999999987376214e-07,2.999999892949745e-08,-57.448001861572266,36.541996002197266,-93.98999786376953,False,12,1,3216,35647,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,8,681239,732517,3.000000106112566e-07,1.0000000116860974e-07,-52.70000076293945,41.28999710083008,-93.98999786376953,False,15,1,3537,39337,4000,44573,10,20
almanac,SNB-75,bo_selection,ours+zero,9,8806,754143,1.0000000116860974e-07,9.99999993922529e-09,-40.71500015258789,53.27499771118164,-93.98999786376953,False,13,1,773,8255,4000,44573,10,20
almanac,SNB-75,bo_selection,random,0,24559,279836,2.999999892949745e-08,4.999999987376214e-07,-46.152000427246094,47.83799743652344,-93.98999786376953,False,5,1,1125,12434,4000,44573,10,20
almanac,SNB-75,bo_selection,random,1,24559,747599,9.999999974752427e-07,9.999999974752427e-07,-92.63999938964844,1.3499984741210938,-93.98999786376953,False,4,1,1149,12653,4000,44573,10,20
almanac,SNB-75,bo_selection,random,2,608210,713563,9.999999974752427e-07,9.999999974752427e-07,23.445999145507812,117.43599700927734,-93.98999786376953,False,22,1,3390,37743,4000,44573,10,20
almanac,SNB-75,bo_selection,random,3,755,628503,2.0000000233721948e-07,3.999999975690116e-08,7.900000095367432,101.88999938964844,-93.98999786376953,False,13,1,287,3092,4000,44573,10,20
almanac,SNB-75,bo_selection,random,4,125973,719627,3.000000106112566e-07,4.999999873689376e-06,-45.349998474121094,48.63999938964844,-93.98999786376953,False,28,1,2734,30257,4000,44573,10,20
almanac,SNB-75,bo_selection,random,5,750,246131,4.999999873689376e-05,1.9999999494757503e-05,-86.5,7.489997863769531,-93.98999786376953,False,29,1,119,1295,4000,44573,10,20
almanac,SNB-75,bo_selection,random,6,750,246131,4.999999873689376e-05,1.9999999494757503e-05,-86.5,7.489997863769531,-93.98999786376953,False,26,1,119,1295,4000,44573,10,20
almanac,SNB-75,bo_selection,random,7,279836,369100,4.999999987376214e-07,7.000000135093387e-09,-52.03099822998047,41.95899963378906,-93.98999786376953,False,12,1,3212,35591,4000,44573,10,20
almanac,SNB-75,bo_selection,random,8,24559,122819,1.0000000116860974e-07,9.999999974752427e-07,-36.74800109863281,57.24199676513672,-93.98999786376953,False,12,1,1115,12311,4000,44573,10,20
almanac,SNB-75,bo_selection,random,9,8806,754143,1.0000000116860974e-07,9.99999993922529e-09,-40.71500015258789,53.27499771118164,-93.98999786376953,False,21,1,773,8255,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,0,24559,279836,1.0000000116860974e-07,4.999999987376214e-07,-76.00900268554688,17.980995178222656,-93.98999786376953,False,22,1,1126,12437,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,1,24559,747599,9.999999974752427e-07,9.999999974752427e-07,-92.63999938964844,1.3499984741210938,-93.98999786376953,False,4,1,1149,12653,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,2,754230,761432,5.999999976025183e-12,5.000000058430487e-08,-26.038000106811523,67.95199775695801,-93.98999786376953,False,13,1,3980,44368,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,3,754230,761432,5.999999976025183e-12,5.000000058430487e-08,-26.038000106811523,67.95199775695801,-93.98999786376953,False,22,1,3980,44368,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,4,6396,9706,9.999999974752427e-07,4.999999873689376e-06,1.4500000476837158,95.43999791145325,-93.98999786376953,False,26,1,625,6728,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,5,241240,754143,1.9999999494757503e-05,9.99999993922529e-09,-81.55000305175781,12.439994812011719,-93.98999786376953,False,11,1,3062,33947,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,6,246131,713563,9.999999717180685e-10,9.999999747378752e-05,17.558000564575195,111.54799842834473,-93.98999786376953,False,25,1,3082,34112,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,7,34462,754143,4.999999873689376e-05,1.000000013351432e-10,0.12800000607967377,94.1179978698492,-93.98999786376953,False,25,1,1544,17061,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,8,754230,761432,5.999999976025183e-12,5.000000058430487e-08,-26.038000106811523,67.95199775695801,-93.98999786376953,False,21,1,3980,44368,4000,44573,10,20
almanac,SNB-75,bo_selection,tanimoto+zero,9,754230,761432,5.999999976025183e-12,5.000000058430487e-08,-26.038000106811523,67.95199775695801,-93.98999786376953,False,15,1,3980,44368,4000,44573,10,20
almanac,SNB-75,pool_optimum,pool_optimum,-1,9706,24559,4.999999873689376e-06,9.999999974752427e-07,-93.98999786376953,0.0,-93.98999786376953,True,-1,1,784,8369,4000,44573,10,20
almanac,SR,bo_selection,act_hamming+zero,0,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,1,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,2,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,3,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,4,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,5,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140625,4.279998779296875,-99.22000122070312,False,6,1,1325,14911,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,7,762,102816,4.999999873689376e-06,3.000000106112566e-06,-98.4800033569336,0.7399978637695312,-99.22000122070312,False,4,1,338,3725,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,8,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376953,0.23000335693359375,-99.22000122070312,False,6,1,769,8432,4000,45320,10,20
almanac,SR,bo_selection,act_hamming+zero,9,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,0,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,1,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,2,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,3,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,4,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,5,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140625,4.279998779296875,-99.22000122070312,False,6,1,1325,14911,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,7,762,102816,4.999999873689376e-06,3.000000106112566e-06,-98.4800033569336,0.7399978637695312,-99.22000122070312,False,4,1,338,3725,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,8,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376953,0.23000335693359375,-99.22000122070312,False,6,1,769,8432,4000,45320,10,20
almanac,SR,bo_selection,hamming+zero,9,740,8806,3.000000106112566e-07,9.999999747378752e-06,-90.3010025024414,8.918998718261719,-99.22000122070312,False,22,1,12,80,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,0,3053,9706,1.0000000116860974e-07,4.999999873689376e-06,-96.23999786376953,2.9800033569335938,-99.22000122070312,False,22,1,465,5138,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,1,762,119875,4.999999987376214e-07,1.9999999494757503e-05,-97.05999755859375,2.160003662109375,-99.22000122070312,False,29,1,345,3758,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,2,24559,681239,9.999999974752427e-07,3.000000106112566e-07,-98.7300033569336,0.48999786376953125,-99.22000122070312,False,14,1,1114,12590,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,3,9706,613327,4.999999873689376e-06,9.99999993922529e-09,-98.7699966430664,0.45000457763671875,-99.22000122070312,False,22,1,793,8774,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,4,92859,362856,6.000000212225132e-06,1.9999999494757503e-05,-98.26000213623047,0.9599990844726562,-99.22000122070312,False,28,1,2252,25109,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,5,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376953,0.23000335693359375,-99.22000122070312,False,27,1,769,8432,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,6,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376953,0.23000335693359375,-99.22000122070312,False,26,1,769,8432,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,7,762,102816,4.999999873689376e-06,3.000000106112566e-06,-98.4800033569336,0.7399978637695312,-99.22000122070312,False,4,1,338,3725,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,8,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376953,0.23000335693359375,-99.22000122070312,False,6,1,769,8432,4000,45320,10,20
almanac,SR,bo_selection,linear_curve,9,14229,241240,3.000000106112566e-06,1.9999999494757503e-05,-98.20999908447266,1.0100021362304688,-99.22000122070312,False,20,1,907,10169,4000,45320,10,20
